V1,V2,V3,V4,V5,V7,V8,V9,V10,intro1,consent,intro2,salience,multilat1,multilat2,abe,party,interest,screentime1_1,screentime1_2,screentime1_3,screentime1_4,screener_1,screener_2,screener_3,screener_4,screener_5,prompt,txhxs.time_1,txhxs.time_2,txhxs.time_3,txhxs.time_4,txhxs,txfxs.time_1,txfxs.time_2,txfxs.time_3,txfxs.time_4,txfxs,cxhxs.time_1,cxhxs.time_2,cxhxs.time_3,cxhxs.time_4,cxhxs,cxfxs.time_1,cxfxs.time_2,cxfxs.time_3,cxfxs.time_4,cxfxs,txhxe.time_1,txhxe.time_2,txhxe.time_3,txhxe.time_4,txhxe,txfxe.time_1,txfxe.time_2,txfxe.time_3,txfxe.time_4,txfxe,cxhxe.time_1,cxhxe.time_2,cxhxe.time_3,cxhxe.time_4,cxhxe,cxfxe.time_1,cxfxe.time_2,cxfxe.time_3,cxfxe.time_4,cxfxe,countryfav,policyfav,peoplefav,trumpfav,intro3,age,sex,area,education,income,comment
R_AjrY69mIyevbpiV,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:28:37,2017-04-28 02:31:52,1,1,1,1,5,3,2,2,7,3,14.209,17.269,37.052,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.645,0,1,NA,NA,NA,NA,NA,3,3,4,4,1,3,2,1,5,3,
R_1dggDhWyGBxAaqs,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:17:40,2017-04-28 02:32:17,1,1,1,1,1,1,3,5,7,3,51.979,57.805,88.385,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40.224,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,5,1,3,2,5,3,4,
R_12cgO35XimGHn8w,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:29:47,2017-04-28 02:32:40,1,1,1,1,5,2,2,3,7,4,3.976,14.413,15.104,8,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.543,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,2,2,6,3,2,
R_31SiQZegBILIJxQ,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:28:16,2017-04-28 02:34:04,1,1,1,1,2,1,4,1,1,4,27.501,28.438,33.985,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33.448,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,2,1,3,5,4,
R_3gXwBfJyp5TfY0G,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:33:19,2017-04-28 02:35:16,1,1,1,1,2,1,1,3,7,5,4.289,4.289,5.816,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.155,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,1,3,1,3,5,4,
R_xAaSxsHUtC443Qd,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:33:27,2017-04-28 02:37:37,1,1,1,1,1,1,1,4,7,5,19.905,53.393,57.741,6,1,NA,NA,NA,NA,1,0,0,13.79,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,1,2,2,5,3,2,
R_3J9SqNN5nJR5zq2,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:32:39,2017-04-28 02:37:38,1,1,1,1,1,2,3,2,7,4,40.548,43.53,63.314,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.036,0,1,4,4,3,5,1,2,2,6,3,3,
R_5Bd3fkPzHeFiR45,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:25:41,2017-04-28 02:38:46,1,1,1,1,1,1,2,1,1,5,37.321,37.321,38.849,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.221,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,5,1,3,5,5,トランプ氏はビジネスマンだったため、自国のメリットがどうかを常に考えているようです。 / 日本はアメリカファーストなら日本セカンドで対応していけばよいのではないか。
R_2qDHRiZItN6QrDu,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:33:14,2017-04-28 02:39:46,1,1,1,1,4,1,2,2,7,3,34.418,35.705,54.694,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.384,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,1,4,2,6,5,7,
R_21hzl7xUMzht4wz,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:38:02,2017-04-28 02:40:46,1,1,1,1,5,1,1,2,1,5,27.389,35.383,37.153,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,14.185,14.185,14.888,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,2,2,2,5,2,
R_3qdJrZTO5nmC8F4,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:35:23,2017-04-28 02:42:16,1,1,1,1,5,1,3,1,1,4,25.876,51.462,52.532,7,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.839,0,1,2,2,3,2,1,3,2,2,2,1,
R_1EYTsw20I2HtZaB,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:38:06,2017-04-28 02:42:24,1,1,1,1,2,1,2,3,7,4,35.476,35.476,36.994,1,NA,NA,1,NA,NA,1,0,0,13.602,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,3,2,3,3,4,トランプ大統領の言動はどこまで自身によるものなのか？
R_3CJzQ8JvBLotqlU,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:38:33,2017-04-28 02:43:37,1,1,1,1,2,2,2,3,7,4,21.25,21.25,23.082,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.65,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,3,2,3,3,2,日本はマスコミに支配されているという外国人の意見があったのですが、逆にマスコミを利用するというやり方もあるのだと思います。トランプ大統領のマスコミを全く信頼していない手法がどのように展開していくのか、ノンキかもしれませんが、楽しみでもあります。
R_2Ttu4v4XDyuTwhC,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:39:44,2017-04-28 02:43:43,1,1,1,1,1,2,4,3,7,4,32.304,33.069,41.458,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.046,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,1,2,1,3,5,3,
R_2dLzgaoGHXTfE0K,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:41:01,2017-04-28 02:43:47,1,1,1,1,2,1,1,2,1,4,25.558,31.446,32.259,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.163,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,1,2,1,3,5,3,
R_12rmu3lhB5U7RwG,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:28:24,2017-04-28 02:44:38,1,1,1,1,1,2,2,3,7,4,63.106,64.238,78.985,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,29.248,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,1,3,1,7,5,3,トランプ大統領は信用できる人なのかどうか、予測不能なところがあるので心配です
R_22VcXZRyNfSX9VP,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:42:49,2017-04-28 02:47:02,1,1,1,1,5,2,2,2,1,4,14.902,19.624,20.33,3,NA,NA,1,NA,NA,1,0,0,19.269,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,1,2,2,1,2,3,
R_2ebumrqz8tPah0h,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:40:41,2017-04-28 02:47:49,1,1,1,1,5,2,2,1,1,5,12.406,66.788,68.318,26,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.687,16.687,20.914,1,1,NA,NA,NA,NA,NA,4,2,1,1,1,4,1,4,5,5,極東情勢安定のためにも、この機会を逃さず必ずや北朝鮮のトップのすげ替えが必要だと思います。 / 
R_1r7ksWOYUARGELo,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:45:10,2017-04-28 02:47:55,1,1,1,1,5,1,3,3,7,4,27.398,33.791,39.171,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.876,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,2,2,3,5,6,
R_26mZNOu40Joq6AJ,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:44:25,2017-04-28 02:47:59,1,1,1,1,1,1,1,2,1,4,24.142,46.417,47.232,9,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.868,0,1,NA,NA,NA,NA,NA,3,3,3,3,1,2,1,4,5,3,
R_1oGAzOGBHO3AkgE,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:45:47,2017-04-28 02:48:15,1,1,1,1,5,1,1,2,7,4,19.216,20.005,21.82,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.718,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,1,2,1,6,3,3,
R_1Kfkz4bOPFsUKTh,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:44:08,2017-04-28 02:48:32,1,1,1,1,5,1,2,2,1,5,16.979,18.236,26.189,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.975,18.086,19.487,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,2,2,5,2,4,質問がざっくりとしていて、どちらともいえない、という回答が多くなるように思えました。
R_1fjVZZlyWH4YKQ3,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:48:19,2017-04-28 02:50:10,1,1,1,1,1,2,2,3,1,2,1.462,3.099,4.166,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,7.772,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,1,2,1,3,3,2,
R_3Dpe7v57rQsS89N,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:45:10,2017-04-28 02:50:42,1,1,1,1,1,1,1,2,7,4,53.689,56.023,57.117,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.959,5.959,22.435,1,1,1,2,2,2,1,3,1,5,5,3,
R_2fGJ4MI8sKgBOib,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:49:01,2017-04-28 02:50:54,1,1,1,1,2,2,3,2,7,2,1.578,3.627,4.161,3,NA,NA,NA,NA,1,1,0,0,15.228,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,1,2,2,3,5,4,
R_3GuFN1IWborQ3vr,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:48:13,2017-04-28 02:51:09,1,1,1,1,1,2,2,2,2,4,27.103,27.914,29.772,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.222,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,1,3,1,3,5,4,
R_24CL9ce3upmb7pJ,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:50:07,2017-04-28 02:54:16,1,1,1,1,1,4,3,5,7,4,21.416,35.784,43.067,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.433,0,1,NA,NA,NA,NA,NA,3,2,2,2,1,4,1,9,2,1,日本の外交政策を考える上で非常に興味深いアンケートだった。
R_2eVhgfPC7hC7dJz,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:53:05,2017-04-28 02:55:04,1,1,1,1,1,2,2,2,1,4,11.871,11.871,13.166,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.839,5.389,8.43,2,1,3,3,3,4,1,2,1,7,5,2,
R_3MSBrBLGeFz3YIC,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:46:55,2017-04-28 02:55:08,1,1,1,1,5,2,3,2,7,5,26.239,95.422,96.107,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.547,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,1,3,2,2,3,3,貴重なアンケートに参加させて頂きありがとうございました。 / 
R_Og9TYn1axoxTDBD,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:54:50,2017-04-28 02:55:59,1,1,1,1,4,3,2,2,4,3,1.109,2.083,2.422,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.926,5.926,6.304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,1,2,2,3,3,2,
R_1eLzeJU6OFCiyVZ,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:51:30,2017-04-28 02:56:12,1,1,1,1,5,1,1,3,7,5,21.733,41.749,56.302,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65.644,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,1,4,2,5,4,3,
R_T7acxlb4SGL1V9n,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:53:59,2017-04-28 02:56:35,1,1,1,1,1,2,2,2,7,4,2.448,18.565,19.461,10,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.617,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,2,3,3,1,
R_1ourWnsvxlNVKqK,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:51:29,2017-04-28 02:56:46,1,1,1,1,5,2,2,2,7,4,38.913,38.913,41.261,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,19.341,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,4,1,4,2,6,5,2,
R_3GdeUP625DdtsrT,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:54:45,2017-04-28 02:57:09,1,1,1,1,5,2,2,3,7,4,20.557,21.301,24.673,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.132,0,1,NA,NA,NA,NA,NA,5,3,3,4,1,3,2,4,4,4,
R_2QycaBv0558cWhK,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:55:55,2017-04-28 02:58:45,1,1,1,1,1,1,3,5,7,5,9.266,11.598,12.608,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.373,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,1,2,2,6,4,3,
R_RgbO5gkno9N4HCx,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:56:45,2017-04-28 03:00:01,1,1,1,1,1,1,2,2,1,4,19.166,19.798,20.951,2,1,NA,1,NA,NA,1,0,0,21.722,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,1,1,3,5,6,
R_25BK5yjy78KlbRA,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:59:03,2017-04-28 03:00:35,1,1,1,1,5,1,2,2,1,3,6.264,6.264,9.227,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,6.533,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,1,1,1,9,5,1,
R_3HSr1PMQ0IOgYYX,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:57:22,2017-04-28 03:00:42,1,1,1,1,2,2,3,4,7,4,8.029,8.829,14.241,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.945,0,1,2,3,3,5,1,4,1,4,5,1,
R_seb4wvuWSYzsK9r,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:59:00,2017-04-28 03:02:05,1,1,1,1,5,1,1,1,1,5,6.883,6.883,7.857,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.363,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,1,3,1,6,3,2,これは、何らかの統計を取っているのでしょうか？　ちょっと何に使われるのか分かりませんでした。
R_3MuMsdFVt5a1aSp,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:59:45,2017-04-28 03:02:22,1,1,1,1,5,2,2,4,7,4,17.098,18.827,26.415,2,1,NA,1,NA,NA,1,0,0,14.834,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,2,1,6,5,3,
R_2ageCsxnxN6WOU9,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:59:10,2017-04-28 03:02:39,1,1,1,1,1,3,1,3,7,4,9.751,9.751,11.329,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,13.048,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,1,3,1,2,2,3,
R_cXS3CURiU8VM2Gd,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:59:17,2017-04-28 03:02:56,1,1,1,1,5,1,1,3,7,4,9.605,34.536,36.018,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.656,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,2,2,9,3,2,
R_WCImD2jhDDPa5gt,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:58:11,2017-04-28 03:03:01,1,1,1,1,5,3,1,1,1,5,11.504,14.74,16.049,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.745,15.745,23.991,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,4,1,4,5,6,今回の対北朝鮮対応を徹底していただきたいものです。
R_1QzSVto4jCSd0Tu,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:57:32,2017-04-28 03:03:03,1,1,1,1,1,1,1,3,2,4,35.66,36.789,43.228,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.118,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,3,1,5,5,2,
R_szerFmnFiAhrqBX,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:00:25,2017-04-28 03:03:07,1,1,1,1,1,5,5,5,7,5,18.111,25.402,26.423,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26.82,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,5,1,2,2,4,5,6,
R_aaYgOwsKdPv2BFf,Default Response Set,Anonymous,NA,NA,0,2017-04-28 02:56:20,2017-04-28 03:03:26,1,1,1,1,6,1,3,4,7,4,91.248,92.107,102.479,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.343,0,1,NA,NA,NA,NA,NA,3,3,2,4,1,5,2,3,2,2,
R_2ZNy8B0Ad9dGA6U,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:00:17,2017-04-28 03:03:52,1,1,1,1,5,1,1,2,7,5,33.866,60.442,64.374,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.468,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,3,1,1,1,2,2,1,
R_3LcFLeZ29wC3q0t,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:00:40,2017-04-28 03:03:56,1,1,1,1,5,1,2,3,7,4,24.713,28.761,30.811,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.699,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,5,1,2,2,5,5,3,
R_1IFQRV5KXXMtydW,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:03:24,2017-04-28 03:04:27,1,1,1,1,1,5,5,5,7,5,3.488,4.579,5.228,3,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,7.58,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,1,2,2,4,5,5,
R_1MTaItwP6eNoe8b,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:01:59,2017-04-28 03:04:58,1,1,1,1,1,1,1,2,7,3,26.168,27.287,29.471,2,1,NA,1,NA,NA,1,0,0,13.327,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,1,2,1,5,5,5,
R_2WM8KTwwiRMLMjG,Default Response Set,Anonymous,NA,NA,0,2017-04-28 03:01:50,2017-04-28 03:05:33,1,1,1,1,5,1,2,2,1,4,25.382,25.382,27.139,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.197,0,1,1,2,2,3,1,4,2,3,4,2,
